NOME DO JOB	DATA DE EXECUÇÃO	HORA DE EXECUÇÃO	TEMPO DE CPU	TEMPO DE SALA	RETURN CODE	USUARIO	JOBID
OCGJD400	19/04/2022	03.43.29	6,15	64,78	0000	TWSUSER	58032
OCGJD400	20/04/2022	03.41.59	6,22	66,80	0000	TWSUSER	96540
OCGJD400	21/04/2022	03.43.16	6,27	66,71	0000	TWSUSER	38024
OCGJD400	23/04/2022	03.42.01	6,26	64,15	0000	TWSUSER	92097
OCGJD400	26/04/2022	03.43.23	6,22	61,47	0000	TWSUSER	59399
OCGJD400	27/04/2022	03.42.44	6,33	65,03	0000	TWSUSER	1226
OCGJD400	28/04/2022	03.43.34	6,28	64,05	0000	TWSUSER	46832
OCGJD400	29/04/2022	03.44.34	8,03	78,66	0000	TWSUSER	92894
OCGJD400	30/04/2022	03.50.03	11,32	94,58	0000	TWSUSER	39384
OCGJD400	03/05/2022	03.53.48	8,16	92,13	0000	TWSUSER	13682
OCGJD400	04/05/2022	03.36.40	7,99	98,48	0000	TWSUSER	59339
OCGJD400	05/05/2022	03.48.54	7,95	76,38	0000	TWSUSER	8546
OCGJD400	06/05/2022	04.02.33	8,74	66,93	0000	TWSUSER	57572
OCGJD400	07/05/2022	03.50.25	8,07	76,27	0000	TWSUSER	7126
OCGJD400	10/05/2022	03.35.57	8,72	98,53	0000	TWSUSER	84227
OCGJD400	11/05/2022	03.49.52	8,77	98,36	0000	TWSUSER	30979
OCGJD400	12/05/2022	03.48.53	8,71	97,53	0000	TWSUSER	80471
OCGJD400	13/05/2022	03.46.47	8,71	96,50	0000	TWSUSER	26807
OCGJD400	14/05/2022	03.47.40	8,71	87,93	0000	TWSUSER	74178
OCGJD400	17/05/2022	03.47.40	8,65	63,39	0000	TWSUSER	44058
OCGJD400	18/05/2022	03.31.59	8,56	82,30	0000	TWSUSER	86144
OCGJD400	19/05/2022	03.47.38	8,65	89,06	0000	TWSUSER	30634
OCGJD400	20/05/2022	03.46.56	8,69	81,13	0000	TWSUSER	74162
OCGJD400	21/05/2022	03.46.52	8,71	91,23	0000	TWSUSER	13420
OCGJD400	24/05/2022	03.48.11	8,41	96,35	0000	TWSUSER	83699
OCGJD400	25/05/2022	03.45.55	8,54	86,75	0000	TWSUSER	25961
OCGJD400	26/05/2022	03.44.40	8,58	76,03	0000	TWSUSER	69511
OCGJD400	27/05/2022	03.45.51	8,60	94,28	0000	TWSUSER	13009
OCGJD400	28/05/2022	03.45.06	8,58	91,55	0000	TWSUSER	58167
OCGJD400	31/05/2022	03.47.58	8,74	97,45	0000	TWSUSER	34142
OCGJD400	01/06/2022	03.43.41	10,93	83,17	0000	TWSUSER	78728
OCGJD400	02/06/2022	03.53.22	8,86	86,20	0000	TWSUSER	20366
OCGJD400	03/06/2022	03.50.48	8,91	85,34	0000	TWSUSER	71379
OCGJD400	04/06/2022	03.46.28	8,60	86,76	0000	TWSUSER	18864
OCGJD400	07/06/2022	03.56.57	9,39	85,78	0000	TWSUSER	95467
OCGJD400	08/06/2022	03.52.02	8,91	91,18	0000	TWSUSER	41295
OCGJD400	09/06/2022	03.32.17	8,60	89,47	0000	TWSUSER	87923
OCGJD400	10/06/2022	03.44.06	8,85	89,39	0000	TWSUSER	34906
OCGJD400	11/06/2022	03.46.03	8,90	91,66	0000	TWSUSER	81203
OCGJD400	14/06/2022	03.32.23	8,68	95,27	0000	TWSUSER	56802
OCGJD400	15/06/2022	03.45.14	8,80	83,56	0000	TWSUSER	2005
OCGJD400	16/06/2022	03.45.54	8,95	87,25	0000	TWSUSER	49644
OCGJD400	18/06/2022	03.45.17	8,80	79,33	0000	TWSUSER	9600
OCGJD400	21/06/2022	03.45.16	8,94	92,18	0000	TWSUSER	85438
OCGJD400	22/06/2022	03.44.54	8,90	90,37	0000	TWSUSER	30259
OCGJD400	23/06/2022	03.44.37	8,91	86,00	0000	TWSUSER	77116
OCGJD400	24/06/2022	03.45.32	8,97	92,25	0000	TWSUSER	23281
OCGJD400	25/06/2022	03.43.26	8,77	88,81	0000	TWSUSER	69907
OCGJD400	28/06/2022	03.45.24	12,23	128,10	0000	TWSUSER	43609
OCGJD400	29/06/2022	04.01.04	11,21	112,11	0000	TWSUSER	89159
OCGJD400	30/06/2022	04.05.35	11,29	107,98	0000	TWSUSER	37246
OCGJD400	01/07/2022	03.56.25	25,11	151,45	0000	TWSUSER	83673
OCGJD400	02/07/2022	04.15.15	10,57	120,38	0000	TWSUSER	28863
OCGJD400	05/07/2022	04.08.00	10,02	110,91	0000	TWSUSER	11625
OCGJD400	06/07/2022	04.01.33	9,91	109,85	0000	TWSUSER	57422
OCGJD400	07/07/2022	04.08.38	10,15	111,20	0000	TWSUSER	6050
OCGJD400	08/07/2022	04.02.30	10,07	112,10	0000	TWSUSER	52427
OCGJD400	09/07/2022	03.48.42	9,99	111,17	0000	TWSUSER	99321
OCGJD400	12/07/2022	03.56.04	10,06	121,94	0000	TWSUSER	75280
OCGJD400	13/07/2022	03.48.22	9,88	115,49	0000	TWSUSER	20101
OCGJD400	14/07/2022	03.49.41	10,09	120,99	0000	TWSUSER	66591
OCGJD400	15/07/2022	03.47.18	10,03	107,66	0000	TWSUSER	13032
OCGJD400	16/07/2022	03.48.44	9,97	116,79	0000	TWSUSER	59001
OCGJD400	19/07/2022	03.47.00	9,98	111,75	0000	TWSUSER	35286
OCGJD400	20/07/2022	03.47.40	10,12	102,15	0000	TWSUSER	80292
OCGJD400	21/07/2022	03.48.29	10,12	96,44	0000	TWSUSER	27646
OCGJD400	22/07/2022	03.49.55	10,12	113,27	0000	TWSUSER	73923
OCGJD400	23/07/2022	03.46.50	10,09	111,06	0000	TWSUSER	20493
OCGJD400	26/07/2022	03.48.50	10,15	103,20	0000	TWSUSER	94573
OCGJD400	27/07/2022	03.49.50	10,18	103,54	0000	TWSUSER	38874
OCGJD400	28/07/2022	03.49.45	10,14	113,29	0000	TWSUSER	85590
OCGJD400	29/07/2022	03.48.23	11,16	114,54	0000	TWSUSER	31343
OCGJD400	30/07/2022	03.50.17	10,93	62,67	0012	TWSUSER	77481
OCGJD400	30/07/2022	05.03.05	3,20	95,67	0000	TWSUSER	78048
OCGJD400	02/08/2022	03.58.35	10,02	56,85	0012	TWSUSER	54379
OCGJD400	02/08/2022	05.11.35	3,31	99,66	0000	TWSUSER	55056
OCGJD400	03/08/2022	03.56.58	9,89	51,01	0012	TWSUSER	1004
OCGJD400	03/08/2022	05.10.04	3,13	104,24	0000	TWSUSER	1760
OCGJD400	04/08/2022	03.52.47	9,86	47,49	0012	TWSUSER	48213
OCGJD400	04/08/2022	04.46.01	2,94	102,47	0000	TWSUSER	48779
OCGJD400	05/08/2022	04.03.18	10,08	54,67	0012	TWSUSER	95087
OCGJD400	05/08/2022	05.04.59	3,50	108,07	0000	TWSUSER	95682
OCGJD400	06/08/2022	03.53.17	10,04	49,11	0012	TWSUSER	41871
OCGJD400	06/08/2022	04.52.10	2,99	92,52	0000	TWSUSER	42411
OCGJD400	09/08/2022	03.56.56	12,43	154,29	0000	TWSUSER	19252
OCGJD400	10/08/2022	03.56.55	12,55	138,63	0000	TWSUSER	65148
OCGJD400	11/08/2022	03.57.46	12,62	154,61	0000	TWSUSER	15920
OCGJD400	12/08/2022	03.56.44	12,64	151,57	0000	TWSUSER	63503
OCGJD400	13/08/2022	03.54.33	12,45	159,84	0000	TWSUSER	10563
OCGJD400	16/08/2022	05.25.14	12,24	151,10	0000	TWSUSER	86354
OCGJD400	17/08/2022	03.51.50	12,42	148,55	0000	TWSUSER	32236
OCGJD400	18/08/2022	03.50.18	12,56	142,70	0000	TWSUSER	80457
OCGJD400	19/08/2022	03.52.28	12,41	142,61	0000	TWSUSER	29060
OCGJD400	20/08/2022	03.50.30	12,32	129,91	0000	TWSUSER	76895
OCGJD400	23/08/2022	03.50.57	12,71	144,56	0000	TWSUSER	54930
OCGJD400	24/08/2022	03.51.30	12,56	129,41	0000	TWSUSER	1417
OCGJD400	25/08/2022	03.51.38	12,60	136,67	0000	TWSUSER	49771
OCGJD400	26/08/2022	03.51.22	12,60	132,89	0000	TWSUSER	96890
OCGJD400	27/08/2022	03.49.53	12,58	139,79	0000	TWSUSER	47918
OCGJD400	30/08/2022	03.51.39	15,80	87,82	0012	TWSUSER	29813
OCGJD400	30/08/2022	05.48.11	1,21	8,82	0012	TWSUSER	31100
OCGJD400	30/08/2022	06.02.44	4,27	130,47	0000	TWSUSER	31280
OCGJD400	31/08/2022	04.02.12	18,93	214,74	0000	TWSUSER	77482
OCGJD400	01/09/2022	04.04.48	21,01	230,74	0000	TWSUSER	29208
OCGJD400	02/09/2022	04.33.55	19,22	217,19	0000	TWSUSER	78741
OCGJD400	03/09/2022	04.42.21	19,22	237,36	0000	TWSUSER	26846
OCGJD400	06/09/2022	04.16.31	20,51	220,63	0000	TWSUSER	7541
OCGJD400	07/09/2022	04.06.34	19,75	194,79	0000	TWSUSER	55347
OCGJD400	09/09/2022	03.35.47	19,78	217,31	0000	TWSUSER	17146
OCGJD400	10/09/2022	04.02.28	20,02	213,72	0000	TWSUSER	64415
OCGJD400	13/09/2022	04.05.59	20,30	220,83	0000	TWSUSER	44475
OCGJD400	14/09/2022	04.04.37	19,98	206,60	0000	TWSUSER	91863
OCGJD400	15/09/2022	04.06.11	19,88	201,95	0000	TWSUSER	40408
OCGJD400	16/09/2022	04.01.53	19,90	230,31	0000	TWSUSER	88129
OCGJD400	17/09/2022	04.03.28	20,04	229,36	0000	TWSUSER	35470
OCGJD400	20/09/2022	04.09.35	19,94	223,20	0000	TWSUSER	17013
OCGJD400	21/09/2022	04.06.28	19,89	195,26	0000	TWSUSER	65977
OCGJD400	22/09/2022	04.06.35	20,01	205,39	0000	TWSUSER	13667
OCGJD400	23/09/2022	04.03.42	19,89	206,75	0000	TWSUSER	61933
OCGJD400	24/09/2022	04.04.59	20,08	229,91	0000	TWSUSER	9502
OCGJD400	27/09/2022	06.15.02	17,26	89,52	4038	TWSUSER	87569
OCGJD400	27/09/2022	06.15.02	17,26	89,52	4038	TWSUSER	87569
OCGJD400	28/09/2022	04.47.57	17,18	85,40	4038	TWSUSER	33061
OCGJD400	28/09/2022	06.54.58	0,00	0,00	0000	TWSUSER	34529
OCGJD400	29/09/2022	04.47.22	23,94	159,34	0000	TWSUSER	80430
OCGJD400	30/09/2022	08.01.27	23,27	178,83	0000	TWSUSER	29360
OCGJD400	01/10/2022	04.24.00	25,62	268,07	0000	TWSUSER	73886
OCGJD400	04/10/2022	04.32.46	24,37	251,06	0000	TWSUSER	51672
OCGJD400	05/10/2022	04.15.44	22,88	230,06	0000	TWSUSER	81194
OCGJD400	06/10/2022	04.17.24	23,50	234,99	0000	TWSUSER	18276
OCGJD400	07/10/2022	04.23.05	23,62	260,49	0000	TWSUSER	89647
OCGJD400	08/10/2022	04.24.45	23,94	249,37	0000	TWSUSER	36676
OCGJD400	11/10/2022	03.35.18	19,93	99,89	3903	TWSUSER	12754
OCGJD400	11/10/2022	05.27.46	1,80	16,46	3903	TWSUSER	13721
OCGJD400	11/10/2022	05.46.13	1,73	14,71	3903	TWSUSER	13942
OCGJD400	11/10/2022	06.09.26	0,93	5,78	0012	TWSUSER	14215
OCGJD400	11/10/2022	06.17.16	1,07	6,57	0012	TWSUSER	14294
OCGJD400	11/10/2022	06.25.01	1,43	10,97	0012	TWSUSER	14371
OCGJD400	11/10/2022	06.37.51	1,58	12,38	0012	TWSUSER	14507
OCGJD400	11/10/2022	07.23.07	5,74	153,80	0000	TWSUSER	15075
OCGJD400	12/10/2022	03.33.52	23,83	263,97	0000	TWSUSER	58004
OCGJD400	14/10/2022	04.09.31	24,12	260,34	0000	TWSUSER	16281
OCGJD400	15/10/2022	04.12.25	23,88	274,09	0000	TWSUSER	60411
OCGJD400	18/10/2022	04.09.53	24,38	270,75	0000	TWSUSER	35009
OCGJD400	19/10/2022	04.13.15	24,24	320,85	0000	TWSUSER	78923
OCGJD400	20/10/2022	04.14.37	24,16	270,91	0000	TWSUSER	24933
OCGJD400	21/10/2022	04.13.05	23,78	247,00	0000	TWSUSER	70780
OCGJD400	22/10/2022	04.20.11	24,07	262,60	0000	TWSUSER	18054
OCGJD400	25/10/2022	03.33.40	23,86	247,83	0000	TWSUSER	94620
OCGJD400	26/10/2022	04.12.42	24,21	266,90	0000	TWSUSER	39957
OCGJD400	27/10/2022	04.15.26	24,06	255,40	0000	TWSUSER	86113
OCGJD400	28/10/2022	04.14.52	24,24	257,94	0000	TWSUSER	32954
OCGJD400	29/10/2022	04.11.30	24,08	268,40	0000	TWSUSER	79713
OCGJD400	01/11/2022	04.12.34	27,11	278,60	0000	TWSUSER	57464
OCGJD400	02/11/2022	04.49.01	24,84	216,71	0000	TWSUSER	95625
OCGJD400	04/11/2022	10.22.33	24,49	174,38	0000	TWSUSER	72563
OCGJD400	05/11/2022	04.31.00	24,75	259,72	0000	TWSUSER	11972
OCGJD400	08/11/2022	04.24.39	24,54	311,71	0000	TWSUSER	99736
OCGJD400	09/11/2022	04.18.51	24,59	267,52	0000	TWSUSER	50250
OCGJD400	10/11/2022	04.12.24	24,39	260,81	0000	TWSUSER	97331
OCGJD400	31/10/2024	03.41.46	111,15	154,29	0000	TWSUSER	42487
OCGJD400	01/11/2024	03.42.14	113,98	185,36	0000	TWSUSER	65692
OCGJD400	02/11/2024	03.59.59	117,80	166,41	0000	TWSUSER	90495
OCGJD400	05/11/2024	03.49.38	110,97	155,04	0000	TWSUSER	27790
OCGJD400	06/11/2024	03.55.16	112,16	149,38	0000	TWSUSER	50461
OCGJD400	07/11/2024	03.45.31	113,61	157,70	0000	TWSUSER	75337
OCGJD400	08/11/2024	03.50.40	114,59	154,40	0000	TWSUSER	97820
OCGJD400	09/11/2024	03.46.01	115,60	172,79	0000	TWSUSER	21626
OCGJD400	12/11/2024	03.35.47	113,51	162,07	0000	TWSUSER	58535
OCGJD400	13/11/2024	03.48.02	114,13	153,26	0000	TWSUSER	81349
OCGJD400	14/11/2024	03.45.10	115,90	157,03	0000	TWSUSER	4911
OCGJD400	15/11/2024	03.45.07	114,06	157,53	0000	TWSUSER	27800
OCGJD400	19/11/2024	03.34.49	113,41	158,86	0000	TWSUSER	72751
OCGJD400	20/11/2024	03.45.17	112,85	139,20	0000	TWSUSER	93241
OCGJD400	22/11/2024	03.46.12	113,58	156,56	0000	TWSUSER	22406
OCGJD400	23/11/2024	03.45.05	112,29	135,98	0000	TWSUSER	44757
OCGJD400	26/11/2024	03.44.39	113,20	156,16	0000	TWSUSER	80904
OCGJD400	27/11/2024	03.45.33	113,29	145,55	0000	TWSUSER	1547
OCGJD400	28/11/2024	03.45.32	151,70	210,63	0000	TWSUSER	24620
OCGJD400	29/11/2024	03.50.14	163,81	222,83	0000	TWSUSER	48362
OCGJD400	30/11/2024	03.45.48	166,80	262,13	0000	TWSUSER	71390
OCGJD400	03/12/2024	04.14.46	161,62	220,46	0000	TWSUSER	8343
OCGJD400	04/12/2024	03.53.17	160,86	202,27	0000	TWSUSER	30195
OCGJD400	05/12/2024	04.01.58	161,53	207,68	0000	TWSUSER	52964
OCGJD400	06/12/2024	03.36.00	161,20	208,48	0000	TWSUSER	75621
OCGJD400	07/12/2024	03.49.31	166,73	217,52	0000	TWSUSER	99234
OCGJD400	10/12/2024	03.39.36	166,86	223,01	0000	TWSUSER	34879
OCGJD400	11/12/2024	03.50.13	165,19	218,75	0000	TWSUSER	57084
OCGJD400	12/12/2024	03.48.18	169,13	220,94	0000	TWSUSER	80684
OCGJD400	13/12/2024	03.49.12	168,04	217,58	0000	TWSUSER	3369
OCGJD400	14/12/2024	03.49.24	168,04	215,44	0000	TWSUSER	25506
OCGJD400	17/12/2024	03.48.20	169,52	225,91	0000	TWSUSER	62145
OCGJD400	18/12/2024	03.50.04	168,42	219,75	0000	TWSUSER	83775
OCGJD400	19/12/2024	03.49.31	168,51	213,21	0000	TWSUSER	6693
OCGJD400	20/12/2024	03.58.15	170,24	224,83	0000	TWSUSER	29598
OCGJD400	21/12/2024	03.49.55	168,03	211,42	SE37	TWSUSER	52818
OCGJD400	21/12/2024	08.18.41	2,32	11,45	0000	TWSUSER	55092
OCGJD400	24/12/2024	03.49.40	177,41	232,30	0000	TWSUSER	89049
OCGJD400	25/12/2024	03.49.05	174,89	223,56	0000	TWSUSER	8412
OCGJD400	27/12/2024	04.25.21	187,32	214,48	0000	TWSUSER	37544
OCGJD400	28/12/2024	03.48.31	185,55	228,49	0000	TWSUSER	57791
OCGJD400	31/12/2024	03.55.16	202,23	281,49	0000	TWSUSER	94781
OCGJD400	01/01/2025	03.48.21	200,43	319,75	0000	TWSUSER	12184
OCGJD400	03/01/2025	04.12.12	191,41	257,27	0000	TWSUSER	42598
OCGJD400	04/01/2025	03.49.06	194,04	273,21	0000	TWSUSER	63447
OCGJD400	07/01/2025	03.56.33	194,02	255,80	0000	TWSUSER	99957
OCGJD400	08/01/2025	03.53.31	196,47	245,24	0000	TWSUSER	21380
OCGJD400	09/01/2025	03.36.12	195,85	257,30	0000	TWSUSER	44557
OCGJD400	10/01/2025	03.49.25	195,92	255,51	0000	TWSUSER	67916
OCGJD400	11/01/2025	03.50.19	195,77	248,71	0000	TWSUSER	90718
OCGJD400	14/01/2025	03.49.12	198,51	250,77	0000	TWSUSER	27756
OCGJD400	15/01/2025	03.50.45	198,93	247,67	0000	TWSUSER	50534
OCGJD400	16/01/2025	04.01.09	199,92	354,38	0000	TWSUSER	73929
OCGJD400	17/01/2025	03.52.47	200,50	264,71	0000	TWSUSER	96902
OCGJD400	18/01/2025	03.50.22	199,63	274,63	0000	TWSUSER	21607
OCGJD400	21/01/2025	03.50.35	198,38	258,01	0000	TWSUSER	61292
OCGJD400	22/01/2025	03.35.08	198,20	250,78	0000	TWSUSER	87259
OCGJD400	23/01/2025	03.48.27	198,60	249,80	0000	TWSUSER	14679
OCGJD400	24/01/2025	03.50.16	198,03	251,78	0000	TWSUSER	39844
OCGJD400	25/01/2025	03.50.45	199,00	253,89	0000	TWSUSER	64525
OCGJD400	28/01/2025	03.51.21	236,09	295,25	0000	TWSUSER	5435
OCGJD400	29/01/2025	03.51.53	235,36	293,73	0000	TWSUSER	32878
OCGJD400	30/01/2025	03.52.49	236,40	301,34	0000	TWSUSER	56532
OCGJD400	31/01/2025	03.52.36	236,21	298,09	0000	TWSUSER	77786
OCGJD400	01/02/2025	03.49.00	231,63	313,81	0000	TWSUSER	2409
OCGJD400	04/02/2025	04.17.13	247,73	335,02	0000	TWSUSER	41332
OCGJD400	05/02/2025	04.15.20	242,58	293,10	0000	TWSUSER	66459
OCGJD400	06/02/2025	04.12.48	249,43	365,31	0000	TWSUSER	91545
OCGJD400	07/02/2025	03.54.30	250,57	325,76	0000	TWSUSER	14245
OCGJD400	08/02/2025	04.15.49	251,66	343,71	0000	TWSUSER	38644
OCGJD400	11/02/2025	04.06.54	251,36	332,93	0000	TWSUSER	77619
OCGJD400	12/02/2025	03.52.43	252,40	316,04	0000	TWSUSER	3731
OCGJD400	13/02/2025	03.53.13	253,17	314,41	0000	TWSUSER	30036
OCGJD400	14/02/2025	03.54.12	249,35	319,25	0000	TWSUSER	52748
OCGJD400	15/02/2025	03.51.18	244,48	336,92	0000	TWSUSER	79023
OCGJD400	18/02/2025	03.55.03	237,40	306,25	0000	TWSUSER	18454
OCGJD400	19/02/2025	03.54.16	234,01	287,45	0000	TWSUSER	46175
OCGJD400	20/02/2025	03.51.09	235,17	301,71	0000	TWSUSER	72129
OCGJD400	21/02/2025	03.50.02	236,44	326,68	0000	TWSUSER	94378
OCGJD400	22/02/2025	03.48.24	241,21	364,68	0000	TWSUSER	19977
OCGJD400	25/02/2025	03.34.00	233,57	309,55	0000	TWSUSER	60607
OCGJD400	26/02/2025	03.49.44	269,33	341,00	0000	TWSUSER	86001
OCGJD400	27/02/2025	03.48.58	261,45	333,46	0000	TWSUSER	8752
OCGJD400	28/02/2025	03.51.31	262,06	342,16	0000	TWSUSER	30778
OCGJD400	01/03/2025	09.51.07	264,63	352,04	0000	TWSUSER	57720
OCGJD400	06/03/2025	04.36.05	268,45	456,53	0000	TWSUSER	7599
OCGJD400	07/03/2025	04.03.46	268,04	419,64	0000	TWSUSER	30472
OCGJD400	08/03/2025	03.52.42	267,40	363,02	0000	TWSUSER	52199
OCGJD400	11/03/2025	03.49.52	264,80	341,86	0000	TWSUSER	88057
OCGJD400	12/03/2025	03.49.17	266,93	345,49	0000	TWSUSER	10165
OCGJD400	13/03/2025	03.49.42	267,06	334,79	0000	TWSUSER	34209
OCGJD400	14/03/2025	03.50.24	269,14	353,67	0000	TWSUSER	57973
OCGJD400	15/03/2025	03.49.27	271,00	395,06	0000	TWSUSER	83138
OCGJD400	18/03/2025	03.46.51	261,47	332,14	0000	TWSUSER	21601
OCGJD400	19/03/2025	03.48.08	259,68	305,62	0000	TWSUSER	46980
OCGJD400	19/03/2025	03.48.08	259,68	305,62	0000	TWSUSER	46980
OCGJD400	19/03/2025	03.48.08	259,68	305,62	0000	TWSUSER	46980
OCGJD400	19/03/2025	03.48.08	259,68	305,62	0000	TWSUSER	46980
OCGJD400	20/03/2025	03.47.46	259,97	320,14	0000	TWSUSER	73493
OCGJD400	21/03/2025	03.49.20	256,53	336,91	0000	TWSUSER	96855
OCGJD400	22/03/2025	03.47.46	255,55	313,55	0000	TWSUSER	23919
OCGJD400	25/03/2025	03.48.02	257,23	349,61	0000	TWSUSER	66103
OCGJD400	26/03/2025	03.48.11	256,50	321,64	0000	TWSUSER	91999
OCGJD400	27/03/2025	03.48.07	256,84	326,34	0000	TWSUSER	17411
OCGJD400	28/03/2025	03.50.03	256,61	328,97	0000	TWSUSER	40448
OCGJD400	29/03/2025	03.51.19	240,71	319,49	0000	TWSUSER	66035
OCGJD400	01/04/2025	03.47.08	271,89	402,94	0000	USRIWPRD	721
OCGJD400	02/04/2025	04.23.09	263,48	315,20	0000	USRIWPRD	23508
OCGJD400	03/04/2025	03.51.59	264,18	344,76	0000	USRIWPRD	45733
OCGJD400	04/04/2025	03.57.41	266,13	353,50	0000	USRIWPRD	66553
OCGJD400	05/04/2025	03.46.13	266,90	397,95	0000	USRIWPRD	85669
OCGJD400	08/04/2025	03.51.45	269,47	367,60	0000	USRIWPRD	17194
OCGJD400	09/04/2025	03.50.35	267,72	348,25	0000	USRIWPRD	35945
OCGJD400	10/04/2025	03.47.00	267,10	339,76	0000	USRIWPRD	55621
OCGJD400	11/04/2025	03.46.56	267,25	343,79	0000	USRIWPRD	74810
OCGJD400	12/04/2025	03.47.05	272,09	379,91	0000	USRIWPRD	93620
OCGJD400	15/04/2025	03.48.58	262,38	339,82	0000	USRIWPRD	25550
OCGJD400	16/04/2025	03.49.34	263,10	337,99	0000	USRIWPRD	44865
OCGJD400	17/04/2025	03.47.32	261,25	320,97	0000	USRIWPRD	64277
OCGJD400	18/04/2025	03.47.04	260,85	336,77	0000	USRIWPRD	83518
OCGJD400	23/04/2025	03.34.05	256,23	328,49	0000	USRIWPRD	26074
OCGJD400	24/04/2025	03.49.18	256,01	320,95	0000	USRIWPRD	44883
OCGJD400	25/04/2025	03.47.42	257,81	329,42	0000	USRIWPRD	63599
OCGJD400	26/04/2025	03.49.30	258,16	354,53	0000	USRIWPRD	82092
OCGJD400	29/04/2025	03.48.05	257,23	326,66	0000	USRIWPRD	13346
OCGJD400	30/04/2025	11.35.27	288,82	329,69	0000	USRIWPRD	37601
OCGJD400	01/05/2025	05.14.49	288,61	342,99	0000	USRIWPRD	51275
OCGJD400	03/05/2025	04.34.22	297,06	472,80	0000	USRIWPRD	76317
OCGJD400	06/05/2025	04.04.30	301,91	432,29	0000	USRIWPRD	7708
OCGJD400	07/05/2025	04.04.39	299,92	388,79	0000	USRIWPRD	26489
OCGJD400	08/05/2025	03.57.03	300,90	406,09	0000	USRIWPRD	45320
OCGJD400	09/05/2025	03.54.48	297,37	372,42	0000	USRIWPRD	64097
OCGJD400	10/05/2025	03.56.37	297,31	403,36	0000	USRIWPRD	82710
OCGJD400	13/05/2025	03.34.43	299,75	405,64	0000	USRIWPRD	14091
OCGJD400	14/05/2025	03.53.13	300,45	388,38	0000	USRIWPRD	32483
OCGJD400	15/05/2025	03.55.11	300,83	395,13	0000	USRIWPRD	51653
OCGJD400	16/05/2025	03.53.02	301,02	391,25	0000	USRIWPRD	70413
OCGJD400	17/05/2025	03.53.56	301,58	413,19	0000	USRIWPRD	88883
OCGJD400	20/05/2025	03.52.31	288,34	359,86	0000	USRIWPRD	20085
OCGJD400	21/05/2025	03.54.46	287,87	350,27	0000	USRIWPRD	38419
OCGJD400	22/05/2025	03.56.48	291,79	384,30	0000	USRIWPRD	57613
OCGJD400	23/05/2025	03.55.53	291,52	379,04	0000	USRIWPRD	76819
OCGJD400	24/05/2025	03.54.53	290,09	376,51	0000	USRIWPRD	95893
OCGJD400	27/05/2025	03.53.19	293,75	362,90	0000	USRIWPRD	27640
OCGJD400	28/05/2025	03.53.47	292,83	357,28	0000	USRIWPRD	45976
OCGJD400	29/05/2025	03.48.27	293,11	353,68	0000	USRIWPRD	65457
OCGJD400	30/05/2025	03.49.23	288,60	365,34	0000	USRIWPRD	84369
OCGJD400	31/05/2025	03.33.50	294,05	438,89	0000	USRIWPRD	3503
OCGJD400	03/06/2025	05.18.26	276,47	345,83	0000	USRIWPRD	36351
OCGJD400	04/06/2025	05.34.32	286,58	366,49	0000	USRIWPRD	55207
OCGJD400	05/06/2025	05.08.09	285,20	351,08	0000	USRIWPRD	74505
OCGJD400	06/06/2025	03.55.28	323,31	411,88	0000	USRIWPRD	93009
OCGJD400	07/06/2025	03.55.43	329,88	441,67	0000	USRIWPRD	11913
OCGJD400	10/06/2025	03.55.59	330,01	426,60	0000	USRIWPRD	43335
OCGJD400	11/06/2025	03.55.31	329,61	422,11	0000	USRIWPRD	62186
OCGJD400	12/06/2025	03.56.24	330,78	413,37	0000	USRIWPRD	81757
OCGJD400	13/06/2025	03.54.19	38,38	54,31	0000	USRIWPRD	725
OCGJD400	14/06/2025	03.53.29	37,27	67,14	0000	USRIWPRD	19528
OCGJD400	17/06/2025	03.45.46	36,47	46,46	0000	USRIWPRD	49503
OCGJD400	18/06/2025	03.46.01	36,66	50,45	0000	USRIWPRD	67954
OCGJD400	19/06/2025	03.46.04	36,87	56,82	0000	USRIWPRD	86787
OCGJD400	21/06/2025	03.46.34	37,58	57,38	0000	USRIWPRD	11820
OCGJD400	24/06/2025	03.45.47	36,86	56,47	0000	USRIWPRD	41965
OCGJD400	25/06/2025	03.46.55	51,93	71,05	0000	USRIWPRD	60521
OCGJD400	26/06/2025	03.47.53	52,76	83,48	0000	USRIWPRD	79043
OCGJD400	27/06/2025	03.47.29	27,29	35,55	0000	USRIWPRD	97907
OCGJD400	28/06/2025	03.47.03	11,85	17,91	0000	USRIWPRD	16696
OCGJD400	01/07/2025	04.10.02	12,14	18,06	0000	USRIWPRD	47310
OCGJD400	02/07/2025	04.10.59	10,11	14,76	0000	USRIWPRD	66747
OCGJD400	03/07/2025	03.59.45	9,52	14,23	0000	USRIWPRD	86099
OCGJD400	04/07/2025	03.42.14	8,37	11,11	0000	USRIWPRD	5520
OCGJD400	05/07/2025	03.42.52	8,45	11,43	0000	USRIWPRD	24643
OCGJD400	08/07/2025	03.39.23	11,93	15,49	0000	USRIWPRD	56619
OCGJD400	09/07/2025	03.47.13	9,79	14,71	0000	USRIWPRD	75618
OCGJD400	10/07/2025	03.46.05	9,33	15,57	0000	USRIWPRD	97882
OCGJD400	11/07/2025	03.46.51	9,68	12,92	0000	USRIWPRD	17152
OCGJD400	12/07/2025	03.46.11	9,42	14,89	0000	USRIWPRD	36290
